flow_start,duration_s,protocol,src_ip,src_port,dst_ip,dst_port,packets,bytes,tcp_flags,tos,iat_mean,iat_std,payload_entropy,dns_query,bytes_per_sec,packets_per_sec,bytes_per_packet,flag_syn,flag_ack,flag_fin,flag_rst,flag_psh,flag_urg,src_port_category,dst_port_category,flow_duration_class,label,attack_type,attack_category,mitre_technique,mitre_tactic,confidence,evidence_source,threat_intel_score,country,behavioral_flags,flow_file
2026-06-24 17:41:53.295,00:00:00.000,TCP,371d0a6fc8d2,57466,2089d3297815,8081,1,40,......S.,0,6.6e-05,0.0,0.0,none,0,0,40,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-8081-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,NL,,nfcapd.202606241740
2026-06-24 17:41:52.980,00:00:00.000,TCP,371d0a6fc8d2,57466,2089d3297815,8081,1,40,......S.,0,6.6e-05,0.0,0.0,none,0,0,40,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-8081-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,NL,,nfcapd.202606241740
2026-06-24 17:41:53.375,00:00:00.000,TCP,99312e77913d,61234,e6c297a3185c,790,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,well-known,instant,Attack_Verified,Port-790-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:52.930,00:00:00.000,TCP,99312e77913d,61234,e6c297a3185c,790,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,well-known,instant,Attack_Verified,Port-790-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:53.455,00:00:00.000,TCP,ec4c454fd065,61234,da8f39e69681,5000,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-5000-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:52.940,00:00:00.000,TCP,ec4c454fd065,61234,da8f39e69681,5000,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-5000-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:53.775,00:00:00.000,TCP,99312e77913d,61234,cf8ac587eb14,790,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,well-known,instant,Attack_Verified,Port-790-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:52.930,00:00:00.000,TCP,99312e77913d,61234,cf8ac587eb14,790,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,well-known,instant,Attack_Verified,Port-790-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:53.960,00:00:00.000,TCP,3920d44f55ff,42223,7dc539327b04,51076,1,52,......S.,0,6.9e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,registered,dynamic,instant,Attack_Verified,Port-51076-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
2026-06-24 17:41:54.445,00:00:00.000,TCP,3920d44f55ff,42223,7dc539327b04,51076,1,52,......S.,0,6.9e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,registered,dynamic,instant,Attack_Verified,Port-51076-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
2026-06-24 17:41:54.555,00:00:00.000,TCP,80065c0b9105,58914,a034e526d4c8,30005,1,44,......S.,0,5e-05,0.0,0.0,none,0,0,44,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-30005-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,HK,,nfcapd.202606241740
2026-06-24 17:41:53.940,00:00:00.000,TCP,80065c0b9105,58914,a034e526d4c8,30005,1,44,......S.,0,5e-05,0.0,0.0,none,0,0,44,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-30005-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,HK,,nfcapd.202606241740
2026-06-24 17:41:54.625,00:00:00.000,TCP,ec4c454fd065,61234,96c4d022a98a,5000,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-5000-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:53.950,00:00:00.000,TCP,ec4c454fd065,61234,96c4d022a98a,5000,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-5000-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:53.970,00:00:00.000,TCP,ec4c454fd065,61234,290a869a2136,5000,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-5000-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:54.955,00:00:00.000,TCP,ec4c454fd065,61234,290a869a2136,5000,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-5000-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:55.255,00:00:00.000,TCP,44e9933e03ae,42633,e3a3a2277c37,60076,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,registered,dynamic,instant,Attack_Verified,Port-60076-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
2026-06-24 17:41:54.940,00:00:00.000,TCP,44e9933e03ae,42633,e3a3a2277c37,60076,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,registered,dynamic,instant,Attack_Verified,Port-60076-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
2026-06-24 17:41:54.950,00:00:00.000,TCP,80065c0b9105,58914,5478fb4e0d91,30005,1,44,......S.,0,5e-05,0.0,0.0,none,0,0,44,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-30005-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,HK,,nfcapd.202606241740
2026-06-24 17:41:55.265,00:00:00.000,TCP,80065c0b9105,58914,5478fb4e0d91,30005,1,44,......S.,0,5e-05,0.0,0.0,none,0,0,44,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-30005-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,HK,,nfcapd.202606241740
2026-06-24 17:41:55.695,00:00:00.000,TCP,72e4eb157b14,57833,e6c297a3185c,36336,1,40,......S.,0,6.9e-05,0.0,0.0,none,0,0,40,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-36336-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,NL,,nfcapd.202606241740
2026-06-24 17:41:54.940,00:00:00.000,TCP,72e4eb157b14,57833,e6c297a3185c,36336,1,40,......S.,0,6.9e-05,0.0,0.0,none,0,0,40,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-36336-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,NL,,nfcapd.202606241740
2026-06-24 17:41:54.950,00:00:00.000,TCP,f6a580f66321,34322,7deda93ff440,12463,1,40,......S.,0,0.0,0.0,0.0,none,0,0,40,1,0,0,0,0,0,registered,registered,instant,Attack_Verified,Port-12463-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,NL,,nfcapd.202606241740
2026-06-24 17:41:55.765,00:00:00.000,TCP,f6a580f66321,34322,7deda93ff440,12463,1,40,......S.,0,0.0,0.0,0.0,none,0,0,40,1,0,0,0,0,0,registered,registered,instant,Attack_Verified,Port-12463-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,NL,,nfcapd.202606241740
2026-06-24 17:41:56.135,00:00:00.000,TCP,e52bdd69d7c9,54324,da489259bf93,44320,1,52,......S.,0,0.0,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-44320-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
2026-06-24 17:41:55.930,00:00:00.000,TCP,e52bdd69d7c9,54324,da489259bf93,44320,1,52,......S.,0,0.0,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-44320-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
2026-06-24 17:41:56.165,00:00:00.000,TCP,2576c18c3a98,59618,e1a4c2eba341,12509,1,52,......S.,0,6.6e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-12509-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
2026-06-24 17:41:55.960,00:00:00.000,TCP,2576c18c3a98,59618,e1a4c2eba341,12509,1,52,......S.,0,6.6e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-12509-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
2026-06-24 17:41:56.235,00:00:00.000,TCP,3920d44f55ff,34126,e5c519f190f8,51076,1,52,......S.,0,6.9e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,registered,dynamic,instant,Attack_Verified,Port-51076-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
2026-06-24 17:41:55.970,00:00:00.000,TCP,3920d44f55ff,34126,e5c519f190f8,51076,1,52,......S.,0,6.9e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,registered,dynamic,instant,Attack_Verified,Port-51076-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
